Item_Identifier,Outlet_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,years,Item_Outlet_Sales
FDW11,OUT018,0.6586315517838741,1.0,0.1491539285668739,0.08333333333333333,0.318416039614696,1.0,1.0,0.0,0.0,0.48930454558658576
NCM43,OUT035,0.7495491156200058,1.0,0.05929422878002106,0.3333333333333333,0.7751512228878812,0.3333333333333333,0.5,1.0,0.3237224473450442,0.695364020614632
FDK44,OUT017,0.8371020359104939,1.0,0.3743064562181537,1.0,0.7979444705611942,0.6666666666666666,0.5,1.0,0.14432907008854023,0.7940155031646728
FDM15,OUT013,0.6161689873185427,0.6666666666666666,0.1747118711688728,0.16666666666666666,0.7356402757159484,0.0,1.0,1.0,0.9491638012385146,0.6210378685453793
FDS31,OUT013,0.6838223570821633,0.6666666666666666,0.1344604571743555,1.0,0.8132125447481222,0.0,1.0,1.0,0.9491638012385146,0.8003090569598629
FDI32,OUT010,0.878635474329025,1.0,0.8887741997078433,1.0,0.6079811550288436,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.3916698813914131
FDR47,OUT010,0.8840981397064664,0.3333333333333333,0.0,0.08333333333333333,0.8573549788642656,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.4798638687125433
FDB35,OUT045,0.6430326763639391,0.6666666666666666,0.19717359870711174,0.3333333333333333,0.5065744013418843,0.6666666666666666,0.5,1.0,0.42548300017898155,0.5713190999247976
NCU05,OUT010,0.6161689873185427,1.0,0.2993761600274073,0.41666666666666663,0.4463827108916525,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.26395788243257123
DRY23,OUT019,0.6586315517838741,0.6666666666666666,0.5816654331166278,0.25,0.13856344384807961,0.3333333333333333,0.0,0.6666666666666666,1.0,0.041321615285473734
FDO24,OUT045,0.5765823834672308,1.0,0.5376915413636797,0.5,0.7538377842746216,0.6666666666666666,0.5,1.0,0.42548300017898155,0.7540341483547172
FDQ28,OUT027,0.6586315517838741,0.6666666666666666,0.18311844880693848,0.75,0.7406318186366083,1.0,1.0,0.3333333333333333,1.0,0.870133248480749
FDV39,OUT045,0.5881420121791214,1.0,0.022213316306148607,0.16666666666666666,0.8610500729519885,0.6666666666666666,0.5,1.0,0.42548300017898155,0.5676400768302635
NCO17,OUT019,0.6586315517838741,1.0,0.3912363077681422,0.41666666666666663,0.6190303460347311,0.3333333333333333,0.0,0.6666666666666666,1.0,0.33043907861951416
FDU50,OUT013,0.15080940674470455,0.6666666666666666,0.2287141483570978,0.6666666666666666,0.5982993377999777,0.0,1.0,1.0,0.9491638012385146,0.622749675556124
FDT12,OUT027,0.6586315517838741,0.6666666666666666,0.15037383429947646,0.5,0.9240810576023173,1.0,1.0,0.3333333333333333,1.0,0.8299973494641472
FDK58,OUT018,0.5909999506213242,0.6666666666666666,0.1375366655965194,0.9166666666666666,0.5420435098549174,1.0,1.0,0.0,0.0,0.5715394933897465
FDO08,OUT019,0.6586315517838741,0.6666666666666666,0.28671237917313114,1.0,0.7777806581291555,0.3333333333333333,0.0,0.6666666666666666,1.0,0.4994312526426762
NCW29,OUT049,0.7268337320981062,1.0,0.08802871143695472,0.41666666666666663,0.665978287129922,1.0,0.0,1.0,0.5586639656001173,0.5277327387415874
FDE04,OUT045,0.9495747496543263,0.6666666666666666,0.054994271644783585,0.75,0.8156432552742792,0.6666666666666666,0.5,1.0,0.42548300017898155,0.7116281450811642
NCB19,OUT049,0.2326575121600043,1.0,0.27539155555530115,0.8333333333333333,0.4667015893255253,1.0,0.0,1.0,0.5586639656001173,0.7040182522734452
FDV15,OUT049,0.5281619121878598,1.0,0.44580921883388813,0.16666666666666666,0.5601753566397587,1.0,0.0,1.0,0.5586639656001173,0.6545608485566282
FDL58,OUT049,0.15417795904193743,0.6666666666666666,0.22614617257964123,0.9166666666666666,0.9962590133473954,1.0,0.0,1.0,0.5586639656001173,0.8302088325149531
FDA08,OUT045,0.618906082329612,0.6666666666666666,0.15282615524469326,1.0,0.7732554949584007,0.6666666666666666,0.5,1.0,0.42548300017898155,0.7602472298778052
FDT43,OUT018,0.8272790552210192,1.0,0.06282650032119642,1.0,0.21990291728631495,1.0,1.0,0.0,0.0,0.4422262442120207
NCX06,OUT027,0.6586315517838741,1.0,0.04753809474675288,0.8333333333333333,0.8229344079947323,1.0,1.0,0.3333333333333333,1.0,0.8412934213338447
FDT20,OUT046,0.540610795962819,1.0,0.1260553777505463,1.0,0.08590567565895268,0.3333333333333333,0.0,1.0,0.6372605002446154,0.4665925207833176
FDB41,OUT046,0.924513993980919,0.6666666666666666,0.29633316506641344,0.75,0.20032225399095038,0.3333333333333333,0.0,1.0,0.6372605002446154,0.5683150326336776
NCN55,OUT049,0.7539980816252998,1.0,0.1814392155535298,0.3333333333333333,0.9482261322131582,1.0,0.0,1.0,0.5586639656001173,0.8697072046845146
FDE40,OUT027,0.6586315517838741,0.6666666666666666,0.30044571143294724,0.6666666666666666,0.3258901536686307,1.0,1.0,0.3333333333333333,1.0,0.6941508617873381
FDX49,OUT027,0.6586315517838741,0.0,0.3085914871197972,0.5833333333333333,0.9359088725300739,1.0,1.0,0.3333333333333333,1.0,0.8505702422165536
NCM53,OUT045,0.9159400672355189,1.0,0.1587938288725303,0.41666666666666663,0.5631418725656028,0.6666666666666666,0.5,1.0,0.42548300017898155,0.5204220217283401
FDE36,OUT035,0.0931531943223074,0.6666666666666666,0.12717916633926218,0.5,0.7667712636936037,0.3333333333333333,0.5,1.0,0.3237224473450442,0.7681540904610477
FDN57,OUT045,0.898443812814727,1.0,0.1654862484211958,0.9166666666666666,0.6997242070136998,0.6666666666666666,0.5,1.0,0.42548300017898155,0.6585370168042836
FDI24,OUT027,0.6586315517838741,1.0,0.23862559086129256,0.5,0.8108724144716222,1.0,1.0,0.3333333333333333,1.0,0.8880466916519708
FDI19,OUT046,0.7757954947655119,1.0,0.15938036452819643,0.16666666666666666,0.955776941331036,0.3333333333333333,0.0,1.0,0.6372605002446154,0.8065369146464135
FDF24,OUT010,0.792719909921491,0.6666666666666666,0.12931221843544846,0.5,0.44713575661630944,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.382727106187152
FDG52,OUT049,0.7104449578545042,1.0,0.2001665496577573,0.75,0.17712774854819258,1.0,0.0,1.0,0.5586639656001173,0.5281613915045119
DRF36,OUT045,0.8173047129529709,0.3333333333333333,0.07194203781768065,0.25,0.8399600660426914,0.6666666666666666,0.5,1.0,0.42548300017898155,0.7853712660611795
FDS45,OUT019,0.6586315517838741,0.6666666666666666,0.1572625808187624,0.9166666666666666,0.5751766647459848,0.3333333333333333,0.0,0.6666666666666666,1.0,0.37754437601259516
FDX40,OUT010,0.6713494855357807,1.0,0.5045639047273617,0.75,0.11124892885351323,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.3247643381444193
DRK12,OUT035,0.4758245708351496,0.3333333333333333,0.1275260394814537,0.25,0.02468165937142075,0.3333333333333333,0.5,1.0,0.3237224473450442,0.2320501668095042
DRC27,OUT035,0.7175195857115293,1.0,0.17689733031252736,0.6666666666666666,0.9604217983757661,0.3333333333333333,0.5,1.0,0.3237224473450442,0.859418998955303
FDL58,OUT017,0.15417795904193743,0.6666666666666666,0.0,0.9166666666666666,0.9944936082831752,0.6666666666666666,0.5,1.0,0.14432907008854023,0.7318199207049433
NCD30,OUT045,0.9479338818411824,1.0,0.08192586964973224,0.8333333333333333,0.523344451695066,0.6666666666666666,0.5,1.0,0.42548300017898155,0.6098575260850653
NCZ54,OUT010,0.7562111504669276,1.0,0.0,0.8333333333333333,0.7658146903435634,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.38136065931362884
FDE10,OUT010,0.2468849421396737,0.6666666666666666,0.4584618178939573,0.9166666666666666,0.6646587461859812,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.22952031292472985
FDR44,OUT010,0.19011927734498424,0.6666666666666666,0.0,1.0,0.6690648087832911,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.34469354302816724
FDP28,OUT010,0.7104449578545042,0.6666666666666666,0.41102115884144286,0.75,0.9879689098024933,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.34469354302816724
FDX15,OUT013,0.8600862966971818,1.0,0.4755575357698349,0.16666666666666666,0.7632160621454354,0.0,1.0,1.0,0.9491638012385146,0.7881114133036947
FDA39,OUT035,0.21199386412970256,0.3333333333333333,0.0,0.16666666666666666,0.11784807604163894,0.3333333333333333,0.5,1.0,0.3237224473450442,0.5913529154379314
FDY24,OUT049,0.044613231412879095,0.6666666666666666,0.40713896900714813,0.5,0.24523447320756597,1.0,0.0,1.0,0.5586639656001173,0.6851800014555333
FDC60,OUT017,0.11314694669244862,0.6666666666666666,0.35055748552484456,0.5,0.4842584433928274,0.6666666666666666,0.5,1.0,0.14432907008854023,0.6278611814990779
FDH28,OUT046,0.8071742713691012,0.6666666666666666,0.33506099260689726,0.75,0.08134681053710291,0.3333333333333333,0.0,1.0,0.6372605002446154,0.34765625421964585
FDT25,OUT017,0.3228049129003221,1.0,0.15541855008744027,0.5833333333333333,0.6336829026770645,0.6666666666666666,0.5,1.0,0.14432907008854023,0.7817406684476732
DRJ13,OUT013,0.6611952066423432,1.0,0.19135109655945812,0.25,0.7658221982514117,0.0,1.0,1.0,0.9491638012385146,0.7165620672743364
NCO07,OUT019,0.6586315517838741,1.0,0.052123796664456164,0.3333333333333333,0.8924896462084648,0.3333333333333333,0.0,0.6666666666666666,1.0,0.31072351615461724
FDW20,OUT013,0.9815477670999211,1.0,0.07347745772821973,1.0,0.6430401663475136,0.0,1.0,1.0,0.9491638012385146,0.7509709335202032
DRF27,OUT019,0.6586315517838741,1.0,0.15151140828644277,0.6666666666666666,0.7377837733829362,0.3333333333333333,0.0,0.6666666666666666,1.0,0.25544475236893505
FDS49,OUT035,0.4408256687213774,1.0,0.0,0.5833333333333333,0.4365592472202926,0.3333333333333333,0.5,1.0,0.3237224473450442,0.6533493440223578
FDX25,OUT027,0.6586315517838741,1.0,0.30927030302918096,0.5833333333333333,0.8212235755337218,1.0,1.0,0.3333333333333333,1.0,0.7589941797667107
NCX42,OUT027,0.6586315517838741,1.0,0.018117563946981878,0.8333333333333333,0.777499117736661,1.0,1.0,0.3333333333333333,1.0,0.8310287359715495
FDG33,OUT027,0.6586315517838741,0.6666666666666666,0.4249847958659323,0.3333333333333333,0.7908901218711879,1.0,1.0,0.3333333333333333,1.0,0.7761264930205155
FDL56,OUT045,0.7314410256095512,1.0,0.38379771052641803,1.0,0.4739459180302048,0.6666666666666666,0.5,1.0,0.42548300017898155,0.5905684321628236
FDF14,OUT035,0.32710607161974226,1.0,0.08272054746161882,0.5833333333333333,0.7383966716886428,0.3333333333333333,0.5,1.0,0.3237224473450442,0.7296929694388309
NCD06,OUT046,0.6788620109272943,1.0,0.3024604624607375,0.8333333333333333,0.17370661646452779,0.3333333333333333,0.0,1.0,0.6372605002446154,0.48566551504090916
DRM47,OUT027,0.6586315517838741,1.0,0.13268837117885476,0.0,0.8485030755521272,1.0,1.0,0.3333333333333333,1.0,0.708450695165627
FDS46,OUT019,0.6586315517838741,0.6666666666666666,0.2519603006840493,0.9166666666666666,0.6223183551436562,0.3333333333333333,0.0,0.6666666666666666,1.0,0.2134814645998463
FDB35,OUT013,0.6430326763639391,0.6666666666666666,0.1966107847771736,0.3333333333333333,0.5080820544671898,0.0,1.0,1.0,0.9491638012385146,0.67955725315742
FDX21,OUT027,0.6586315517838741,0.3333333333333333,0.25748142424437354,0.9166666666666666,0.586038466764534,1.0,1.0,0.3333333333333333,1.0,0.6916978438922089
NCU05,OUT027,0.6586315517838741,1.0,0.17799456823030335,0.41666666666666663,0.43771235851727486,1.0,1.0,0.3333333333333333,1.0,0.33182820536739577
NCR38,OUT045,0.8619653169009565,1.0,0.34638191366955706,0.8333333333333333,0.9720577590779973,0.6666666666666666,0.5,1.0,0.42548300017898155,0.8902922252776481
NCR18,OUT017,0.8071742713691012,1.0,0.06274080063863392,0.8333333333333333,0.14516350492713337,0.6666666666666666,0.5,1.0,0.14432907008854023,0.49461892249419404
NCU41,OUT035,0.919383277511691,1.0,0.15848480695637202,0.41666666666666663,0.8468069431421648,0.3333333333333333,0.5,1.0,0.3237224473450442,0.7667533390864419
FDY56,OUT017,0.8272790552210192,0.6666666666666666,0.19112715920537496,1.0,0.9257236896017402,0.6666666666666666,0.5,1.0,0.14432907008854023,0.9005037711698564
DRJ51,OUT035,0.7314410256095512,1.0,0.26790404100907184,0.6666666666666666,0.9287078863912575,0.3333333333333333,0.5,1.0,0.3237224473450442,0.7655482308398157
FDK21,OUT035,0.3568491631946542,1.0,0.030483254976930725,0.9166666666666666,0.9677103706055199,0.3333333333333333,0.5,1.0,0.3237224473450442,0.7910153070749418
FDY25,OUT013,0.6270486048566646,1.0,0.1033711897564241,0.5833333333333333,0.8146862210363497,0.0,1.0,1.0,0.9491638012385146,0.7763858095904986
FDU44,OUT035,0.6350899754176278,0.6666666666666666,0.177881510911805,1.0,0.7712692702377284,0.3333333333333333,0.5,1.0,0.3237224473450442,0.5652560656532056
FDL43,OUT049,0.5154689171605795,1.0,0.08254325877459935,0.16666666666666666,0.4101039504235864,1.0,0.0,1.0,0.5586639656001173,0.4651432579426581
FDF05,OUT017,0.8712794632875336,1.0,0.08228875724065328,0.75,0.9922493354482254,0.6666666666666666,0.5,1.0,0.14432907008854023,0.8474217704772714
DRF15,OUT019,0.6586315517838741,1.0,0.1770859073740364,0.6666666666666666,0.7374770220132576,0.3333333333333333,0.0,0.6666666666666666,1.0,0.3714698357736873
FDL20,OUT018,0.8563118136666874,1.0,0.3926346380290604,1.0,0.5965219692467669,1.0,1.0,0.0,0.0,0.6659663548462978
FDV32,OUT049,0.34694729508371314,1.0,0.27055041115201506,1.0,0.3148735546354493,1.0,0.0,1.0,0.5586639656001173,0.5233847329198186
FDJ34,OUT013,0.6161689873185427,0.6666666666666666,0.2849584940447262,0.9166666666666666,0.6497446167201466,0.0,1.0,1.0,0.9491638012385146,0.6749902236701896
FDG08,OUT045,0.686288348657504,0.6666666666666666,0.5045653024516377,1.0,0.7947056669550534,0.6666666666666666,0.5,1.0,0.42548300017898155,0.7920803508320488
FDQ04,OUT019,0.6586315517838741,1.0,0.4518779336146622,0.75,0.13263674157552874,0.3333333333333333,0.0,0.6666666666666666,1.0,0.03600723837786557
FDW13,OUT017,0.40382576963348704,1.0,0.29975976682524147,0.5833333333333333,0.2291170746592388,0.6666666666666666,0.5,1.0,0.14432907008854023,0.343837332402011
NCI17,OUT013,0.4147751926435619,1.0,0.43638014955272153,0.41666666666666663,0.5246459603038494,0.0,1.0,1.0,0.9491638012385146,0.29424574926923386
FDY03,OUT045,0.874967917743821,0.6666666666666666,0.23227256556413972,0.16666666666666666,0.5903865419420598,0.6666666666666666,0.5,1.0,0.42548300017898155,0.6571560759288365
FDS12,OUT017,0.44797847084402154,1.0,0.5332163875601101,0.5,0.6555076689835251,0.6666666666666666,0.5,1.0,0.14432907008854023,0.8270081840944316
FDJ55,OUT013,0.6688258098025246,0.6666666666666666,0.07159567321569411,0.16666666666666666,0.922296777919072,0.0,1.0,1.0,0.9491638012385146,0.8372897776150497
DRK01,OUT035,0.333929028127264,1.0,0.18591486876185148,0.25,0.5202800428440031,0.3333333333333333,0.5,1.0,0.3237224473450442,0.6280184279290982
FDG28,OUT017,0.4610063319491089,0.6666666666666666,0.1509147627296962,0.75,0.9627642971266748,0.6666666666666666,0.5,1.0,0.14432907008854023,0.6035200025831916
FDY38,OUT045,0.7080694615898295,0.6666666666666666,0.3636462111008005,0.6666666666666666,0.93268912296843,0.6666666666666666,0.5,1.0,0.42548300017898155,0.8505702422165536
FDN01,OUT045,0.4332291791289975,1.0,0.22091230419664307,0.3333333333333333,0.8063938833409048,0.6666666666666666,0.5,1.0,0.42548300017898155,0.664582448476481
NCR54,OUT013,0.8272790552210192,1.0,0.2755460482424747,0.8333333333333333,0.8540961537222329,0.0,1.0,1.0,0.9491638012385146,0.7264509931002753
FDG29,OUT013,0.874967917743821,1.0,0.17127474232328715,0.75,0.1520397276255785,0.0,1.0,1.0,0.9491638012385146,0.5706561730684222
FDG24,OUT013,0.36255606922610517,1.0,0.044516979195175624,0.5,0.4674510311027271,0.0,1.0,1.0,0.9491638012385146,0.582720644395969
FDG59,OUT017,0.8071742713691012,1.0,0.1324005008810413,0.3333333333333333,0.07460815204886484,0.6666666666666666,0.5,1.0,0.14432907008854023,0.3729190986143469
FDM28,OUT013,0.8010190236694832,1.0,0.13753800850807862,0.75,0.8127798205309853,0.0,1.0,1.0,0.9491638012385146,0.7240329905328137
FDW04,OUT046,0.4397458986533793,0.6666666666666666,0.17609225026507125,0.75,0.660220088440163,0.3333333333333333,0.0,1.0,0.6372605002446154,0.6291930910826881
FDS26,OUT013,0.9689474275438144,1.0,0.2722205546299041,0.6666666666666666,0.9880869177671152,0.0,1.0,1.0,0.9491638012385146,0.6931952617850788
FDQ56,OUT013,0.23907402377027442,1.0,0.32129216911301706,1.0,0.46999386717932357,0.0,1.0,1.0,0.9491638012385146,0.67955725315742
FDK51,OUT035,0.9528440596626411,1.0,0.015938785864462988,0.6666666666666666,0.9950797572711458,0.3333333333333333,0.5,1.0,0.3237224473450442,0.8646421322812549
FDL22,OUT046,0.8467781802878669,1.0,0.11081357212075162,0.9166666666666666,0.5003334110366882,0.3333333333333333,0.0,1.0,0.6372605002446154,0.6923412353791919
FDH19,OUT027,0.6586315517838741,1.0,0.10027146058849343,0.16666666666666666,0.7982139423202619,1.0,1.0,0.3333333333333333,1.0,0.9022536563972953
FDY55,OUT013,0.8429250617346207,1.0,0.24742622930032773,1.0,0.9814760840545076,0.0,1.0,1.0,0.9491638012385146,0.9057593093961166
FDY03,OUT017,0.874967917743821,0.6666666666666666,0.23311363320526118,0.16666666666666666,0.5887011394819477,0.6666666666666666,0.5,1.0,0.14432907008854023,0.43590893552962073
FDK21,OUT010,0.3568491631946542,1.0,0.05103237193980145,0.9166666666666666,0.9703255994393691,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.4537430832709738
FDZ10,OUT027,0.6586315517838741,1.0,0.13474237115695406,0.9166666666666666,0.6506015384236727,1.0,1.0,0.3333333333333333,1.0,0.7871118933138673
FDZ32,OUT018,0.34694729508371314,0.6666666666666666,0.11659300365368169,1.0,0.5567145212195972,1.0,1.0,0.0,0.0,0.5183164743127072
NCZ18,OUT035,0.3502647757883528,1.0,0.566497582022267,0.8333333333333333,0.975197359963933,0.3333333333333333,0.5,1.0,0.3237224473450442,0.8718999014226253
NCF07,OUT027,0.6586315517838741,1.0,0.09704123756785159,0.8333333333333333,0.546685461677237,1.0,1.0,0.3333333333333333,1.0,0.6957315044339024
DRE49,OUT017,0.9815477670999211,1.0,0.06507548740350785,0.25,0.7404391552562464,0.6666666666666666,0.5,1.0,0.14432907008854023,0.7072801392593954
FDJ08,OUT019,0.6586315517838741,1.0,0.59006671523723,1.0,0.8424169309726706,0.3333333333333333,0.0,0.6666666666666666,1.0,0.4764005283561227
FDT39,OUT035,0.20581904459892564,0.6666666666666666,0.03004360826657134,0.16666666666666666,0.7347151708703237,0.3333333333333333,0.5,1.0,0.3237224473450442,0.7065443630749463
FDE08,OUT010,0.8966678939897912,1.0,0.2513803821413494,1.0,0.7229520802896903,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.36629625978208913
NCD06,OUT018,0.6788620109272943,1.0,0.3036925609776552,0.8333333333333333,0.1828631334167532,1.0,1.0,0.0,0.0,0.47226726125841256
FDB57,OUT035,0.9657586427423424,0.6666666666666666,0.05725355438238206,1.0,0.9144611189606833,0.3333333333333333,0.5,1.0,0.3237224473450442,0.8566949063703283
NCT54,OUT049,0.4185083172096351,1.0,0.36456988759629266,0.8333333333333333,0.5206015565134456,1.0,0.0,1.0,0.5586639656001173,0.6052396108055454
DRF49,OUT045,0.30264294981597595,1.0,0.21688200431151958,0.25,0.6013255417957692,0.6666666666666666,0.5,1.0,0.42548300017898155,0.47522997244989107
FDM25,OUT027,0.6586315517838741,0.6666666666666666,0.18384173610047252,0.3333333333333333,0.8006252412208017,1.0,1.0,0.3333333333333333,1.0,0.7959285389864045
FDF20,OUT045,0.6713494855357807,0.0,0.10136558636202117,1.0,0.8618362721785293,0.6666666666666666,0.5,1.0,0.42548300017898155,0.623397215289958
FDH27,OUT018,0.2850430101862731,1.0,0.17839900995078584,0.6666666666666666,0.7079603365345917,1.0,1.0,0.0,0.0,0.674276411021525
FDV60,OUT027,0.6586315517838741,0.6666666666666666,0.35565206870440286,0.5,0.8564798764115031,1.0,1.0,0.3333333333333333,1.0,0.854880921956677
FDY59,OUT049,0.3801713604265031,1.0,0.09577689394775887,0.5,0.5148849745712663,1.0,0.0,1.0,0.5586639656001173,0.5565738308471172
FDK36,OUT035,0.2864139715296572,1.0,0.021967566535969194,0.5,0.19868512264435356,0.3333333333333333,0.5,1.0,0.3237224473450442,0.4792915987108789
NCM31,OUT046,0.18852815321981842,1.0,0.24725595968619693,0.3333333333333333,0.7036998167229669,0.3333333333333333,0.0,1.0,0.6372605002446154,0.6280184279290982
